Date,CL Brent Price,CL WTI Price,Federal Fund Rate,ACTUAL_RELEASE_gdp_growth,CPI_growth,PCE_growth,NG Price,Unemployment Rate,NFP,Stock,Per End,P/E,P/B,D/E,PEG,Reported,Total Assets,Total Liabilities,Total Shareholders' Equity,Book Value per Share,ST Debt & Curr. Portion LT Debt,Long-Term Debt,Total Equity,Revenue,Operating Expenses,Net Income,Net Operating Cash Flow,Net Investing Cash Flow
MAR '19,68.39,60.14,2.41,3.1,0.4,0.09,2.662,3.87,150294,APA,MAR '19,273.3620689655172,1.7055539419756673,1.024509234522012,-583.790181180596,0.116,21751,13142,6989,18.5922,526,8294,8609,1654,1441,-47,598,-938
MAR '19,68.39,60.14,2.41,3.1,0.4,0.09,2.662,3.87,150294,BKR,MAR '19,230.13986013986013,0.9678307299049401,0.22929373539303427,556.5200254291165,0.143,53129,18043,17512,34.00388,1100,6945,35086,5615,6050,32,-184,-256
MAR '19,68.39,60.14,2.41,3.1,0.4,0.09,2.662,3.87,150294,CHRD,MAR '19,-693.409090909091,2.710720539905165,0.7423229562846763,,-0.044,7646.346,3835.211,3624.786,11.25531,15.62,2813.473,3811.135,575.732,556.1960000000001,-114.882,174.926,-224.002
MAR '19,68.39,60.14,2.41,3.1,0.4,0.09,2.662,3.87,150294,CHX,MAR '19,122.79850746268654,2.541010567083142,0.6628263146846956,1387.168325041459,0.268,1988.609,983.406,1002.449,12.95154,11.535,654.74,1005.203,300.494,325.252,19.656,19.91,-7.243
MAR '19,68.39,60.14,2.41,3.1,0.4,0.09,2.662,3.87,150294,EXE,MAR '19,-360.1176470588235,0.10270309444658432,2.3153697438376026,,-0.085,16637,12499,4097,298.0436,399,9182,4138,2497,2419,-21,456,-856
MAR '19,68.39,60.14,2.41,3.1,0.4,0.09,2.662,3.87,150294,FANG,MAR '19,21.997116077865897,0.36465715593951925,0.321758302328786,75.08789999512125,1.387,22268,7754,13773,83.66763,0,4670,14514,864,571,10,377,-937
MAR '19,68.39,60.14,2.41,3.1,0.4,0.09,2.662,3.87,150294,GPRE,MAR '19,-32.22105263157895,1.3950255785072176,0.921007572716342,196.90643274853795,-0.95,2147.58,1123.773,908.117,21.94225,599.482,343.452,1023.807,451.465,501.395,-38.33,-20.783,-7.654
MAR '19,68.39,60.14,2.41,3.1,0.4,0.09,2.662,3.87,150294,PTEN,MAR '19,-192.42937853107347,2.084045912645068,0.33864855676830813,-19916.440677966017,-0.177,5367.752,1964.383,3403.369,16.34321,9.217,1143.329,3403.369,704.171,770.1999999999999,-28.614,183.832,-96.3
MAR '19,68.39,60.14,2.41,3.1,0.4,0.09,2.662,3.87,150294,VNOM,MAR '19,27.84263959390863,2.5196688828932015,0.0982793646923296,189.3299492385788,1.182,1767.442,159.78,818.004,13.06124,1,157,1607.662,60.428,23.281,33.779,46.451,-81.923
MAR '19,68.39,60.14,2.41,3.1,0.4,0.09,2.662,3.87,150294,WFRD,MAR '19,-289.0740740740741,-0.0052326893309604435,-2.0014612761811983,,-0.108,6519,10625,-4145,-5966.3393,612,7606,-4106,1346,1580,-481,-249,36
DEC '18,53.8,45.41,2.27,2.2,0.1,0.17,2.94,3.83,149804,APA,DEC '18,90.94850948509486,1.7636471129212379,0.9310031774852474,-194.18735808979716,0.369,21582,12770,7130,19.02875,150,8054,8812,1703,1555,-381,1043,-1104
DEC '18,53.8,45.41,2.27,2.2,0.1,0.17,2.94,3.83,149804,BKR,DEC '18,209.04458598726114,0.9640230249350636,0.2064090480678605,-424.57117464079397,0.157,52439,17426,17465,34.04483,942,6285,35013,6264,6536,131,1089,-374
DEC '18,53.8,45.41,2.27,2.2,0.1,0.17,2.94,3.83,149804,CHRD,DEC '18,-675.3061224489796,2.8209622473580653,0.6979739109133221,,-0.049,7810.316,3891.436,3734.576,11.73004,0,2735.276,3918.88,599.755,550.18,221.977,234.42,-359.833
DEC '18,53.8,45.41,2.27,2.2,0.1,0.17,2.94,3.83,149804,CHX,DEC '18,90.2710027100271,2.6483084535977564,0.6839535114853436,-978.4211906635184,0.369,1973.116,997.133,973.525,12.57784,4.32,663.207,975.983,313.133,345.1600000000001,23.187,71.094,-9.396
DEC '18,53.8,45.41,2.27,2.2,0.1,0.17,2.94,3.83,149804,EXE,DEC '18,-745.7777777777778,0.3628900189133174,3.6202531645569622,,-0.045,12735,10602,2092,92.47981,381,7341,2133,2618,2418,603,335,1447
DEC '18,53.8,45.41,2.27,2.2,0.1,0.17,2.94,3.83,149804,FANG,DEC '18,27.551695616211745,0.39943309519638237,0.3151387430219771,-198.9005971197753,1.209,21595.687,7429.425,13699.287,83.39319,0,4464.338,14166.262,633.056,419.883,306.66,412.789,-1684.085
DEC '18,53.8,45.41,2.27,2.2,0.1,0.17,2.94,3.83,149804,GPRE,DEC '18,-18.839230291744258,1.3175116177610118,0.4860163181368763,-22.607076350093113,-1.611,2337.7,1274.711,946.819,23.03585,218.52,298.11,1062.989,567.378,661.7659999999998,53.718,-45.421,657.932
DEC '18,53.8,45.41,2.27,2.2,0.1,0.17,2.94,3.83,149804,PTEN,DEC '18,782.8205128205128,1.8604452759132364,0.31927815844193413,1635.7443551473407,0.039,5843.125,2337.702,3505.423,16.41005,0,1119.205,3505.423,795.937,835.994,-201.249,241.924,-151.952
DEC '18,53.8,45.41,2.27,2.2,0.1,0.17,2.94,3.83,149804,VNOM,DEC '18,19.717717717717715,3.133973301564027,0.3330525560166914,12.2062062062062,1.665,1654.064,417.022,541.102,10.47552,1,411,1237.042,72.759,25.878000000000004,-0.688,68.079,-104.289
DEC '18,53.8,45.41,2.27,2.2,0.1,0.17,2.94,3.83,149804,WFRD,DEC '18,-234.89208633093523,-0.006122257055625146,-2.178941625750136,,-0.139,6601,10267,-3705,-5333.00051,383,7605,-3666,1429,1558,-2103,105,163
SEP '18,82.72,73.25,1.95,3.4,0.2,0.19,3.008,3.77,149361,APA,SEP '18,62.01639344262295,1.8963118914244896,0.9169461211714733,-124.29556821339261,0.61,21870,12924,7612,19.94925,150,8053,8946,1976,1408,81,1006,-926
SEP '18,82.72,73.25,1.95,3.4,0.2,0.19,3.008,3.77,149361,BKR,SEP '18,141.32075471698113,1.1229550299239779,0.19946393895468095,486.23920690757916,0.265,53600,17037,13740,33.34951,1000,6293,36563,5665,5908,13,240,-42
SEP '18,82.72,73.25,1.95,3.4,0.2,0.19,3.008,3.77,149361,CHRD,SEP '18,544.6376811594203,3.413521104244102,0.7225436412946686,,0.069,7416.431,3772.348,3505.526,11.00916,0,2633.009,3644.083,674.629,567.312,62.341,229.985,-96.969
SEP '18,82.72,73.25,1.95,3.4,0.2,0.19,3.008,3.77,149361,CHX,SEP '18,101.21621621621622,3.0075248351683657,0.7126570338737095,1899.2925278219418,0.37,1983.356,1018.596,962.547,12.4521,0,687.543,964.76,316.468,340.82300000000004,25.263,34.093,-15.986
SEP '18,82.72,73.25,1.95,3.4,0.2,0.19,3.008,3.77,149361,EXE,SEP '18,-1628.2608695652175,-0.09300018984951974,-251.5897435897436,,-0.023,12659,12698,-162,-402.68735,432,9380,-39,2556,2357,-146,444,-489
SEP '18,82.72,73.25,1.95,3.4,0.2,0.19,3.008,3.77,149361,FANG,SEP '18,22.34590065828845,0.620975570248984,0.36274224520618614,-1985.0608418112934,1.671,9806.573,3376.776,5933.359,60.13119,0,2332.359,6429.797,538.029,284.423,157.054,387.363,-620.364
SEP '18,82.72,73.25,1.95,3.4,0.2,0.19,3.008,3.77,149361,GPRE,SEP '18,-118.15625,1.7422236967305085,1.3699921608069932,-1085.6998820754716,-0.32,2684.834,1670.699,898.913,21.70215,622.18,767.177,1014.135,780.191,827.365,-12.936,38.529,-139.445
SEP '18,82.72,73.25,1.95,3.4,0.2,0.19,3.008,3.77,149361,PTEN,SEP '18,-109.0,2.2065491999740883,0.2979693121447974,-526.8333333333334,-0.35,5819.942,2064.515,3755.427,17.28944,0,1119.002,3755.427,867.478,982.3080000000001,-75.042,188.511,-155.782
SEP '18,82.72,73.25,1.95,3.4,0.2,0.19,3.008,3.77,149361,VNOM,SEP '18,532.0588235294117,3.271682583489849,0.2346645716444741,-564.2298221614226,0.068,1568.977,301.21,571.217,11.05853,1,296.5,1267.767,74.386,25.066000000000003,2.346,64.202,-257.474
SEP '18,82.72,73.25,1.95,3.4,0.2,0.19,3.008,3.77,149361,WFRD,SEP '18,-389.03225806451616,-0.01615273144228958,-5.319628647214854,,-0.093,8838,10346,-1553,-2239.86885,396,7626,-1508,1444,1582,-199,-32,-27
JUN '18,79.44,74.15,1.82,4.2,0.1,0.09,2.924,3.93,148968,APA,JUN '18,94.81012658227849,2.249700765769306,0.9268482490272374,536.8122660010703,0.474,21910,12915,7640,19.97599,400,7937,8995,1936,1383,195,1113,-1024
JUN '18,79.44,74.15,1.82,4.2,0.1,0.09,2.924,3.93,148968,BKR,JUN '18,192.95652173913044,1.3239130071618983,0.20061384686422035,400.5309617918313,0.23,54090,17273,13811,33.52184,1067,6319,36817,5548,5936,-19,139,-28
JUN '18,79.44,74.15,1.82,4.2,0.1,0.09,2.924,3.93,148968,CHRD,JUN '18,-165.96363636363634,4.223583401428282,0.7714849908414378,,-0.275,7465.335,3891.084,3436.143,10.80599,0,2757.481,3574.251,501.337,390.06000000000006,-320.204,303.657,-344.166
JUN '18,79.44,74.15,1.82,4.2,0.1,0.09,2.924,3.93,148968,CHX,JUN '18,121.22015915119364,3.784365684001325,0.7560831957995913,2295.606763925731,0.377,1980.266,1044.738,933.475,12.076,4.15,703.187,935.528,305.85,333.513,22.154,51.148,-16.23
JUN '18,79.44,74.15,1.82,4.2,0.1,0.09,2.924,3.93,148968,FANG,JUN '18,20.04780530204259,0.8078424285217938,0.3271658705153808,-863.6383494590431,2.301,8954.395,2941.928,5631.449,57.10272,0,1967.074,6012.467,526.273,258.553,219.146,424.926,-613.663
JUN '18,79.44,74.15,1.82,4.2,0.1,0.09,2.924,3.93,148968,GPRE,JUN '18,-591.3157894736842,2.0206398423055614,1.248981547815908,-863.0821371610843,-0.076,2585.773,1548.66,921.53,22.24048,527.224,768.111,1037.113,976.023,1013.003,-0.994,86.95,-10.15
JUN '18,79.44,74.15,1.82,4.2,0.1,0.09,2.924,3.93,148968,PTEN,JUN '18,-593.7662337662338,2.590048367963617,0.2883557338675822,-278.09304619431197,-0.077,5953.99,2073.651,3880.339,17.65218,0,1118.918,3880.339,854.418,905.463,-10.713,150.27,-160.391
JUN '18,79.44,74.15,1.82,4.2,0.1,0.09,2.924,3.93,148968,VNOM,JUN '18,20.223586146427007,4.933114749189667,0.36437322614601086,136.0807406801953,2.281,1316.355,353.057,387.797,9.35109,1,350,963.298,74.42,22.69,99.404,63,-102.621
JUN '18,79.44,74.15,1.82,4.2,0.1,0.09,2.924,3.93,148968,WFRD,JUN '18,-283.0817610062893,-0.02289462740868291,-6.043445121951219,,-0.159,8979,10291,-1359,-1965.96342,295,7634,-1312,1448,1646,-264,-130,-14
MAR '18,70.27,64.94,1.51,2,0,0.22,2.733,4.03,148280,APA,MAR '18,137.78523489932888,2.0915674581444548,0.939903033036419,323.79530201342277,0.298,21791,12922,7502,19.63121,400,7936,8869,1733,1319,145,615,-890
MAR '18,70.27,64.94,1.51,2,0,0.22,2.733,4.03,148280,BKR,MAR '18,122.63313609467455,1.2098791521914138,0.19614122588266178,98.42922765493616,0.338,55221,17126,14252,34.25962,1176,6296,38095,5399,5906,70,294,-134
MAR '18,70.27,64.94,1.51,2,0,0.22,2.733,4.03,148280,CHRD,MAR '18,443.48314606741576,3.3416585531050247,0.6938817207123334,,0.089,7638.93,3752.772,3748.532,11.8115,0,2696.534,3886.158,473.812,388.674,0.59,228.359,-812.568
MAR '18,70.27,64.94,1.51,2,0,0.22,2.733,4.03,148280,CHX,MAR '18,216.46408839779005,1.829206802146867,0.0,-2840.0088397790028,0.181,1930.149,268.707,1656.551,21.41912,0,0,1661.442,283.126,308.989,24.052,7.565,-12.593
MAR '18,70.27,64.94,1.51,2,0,0.22,2.733,4.03,148280,EXE,MAR '18,10265.0,-0.09861977470113117,-96.6701030927835,,0.004,12086,12183,-220,-416.34652,52,9325,-97,2641,2516,17,588,21
MAR '18,70.27,64.94,1.51,2,0,0.22,2.733,4.03,148280,FANG,MAR '18,24.418746195982955,0.7303298790113532,0.29674943184017527,791.3667134534878,1.643,8224.888,2489.706,5417.083,54.93408,0,1701.912,5735.182,480.195,228.34399999999997,162.812,339.427,-584.931
MAR '18,70.27,64.94,1.51,2,0,0.22,2.733,4.03,148280,GPRE,MAR '18,-65.78333333333333,1.7573166616059033,1.3106593877441717,248.5850961538461,-0.6,2659.869,1614.293,929.32,22.46038,602.61,767.784,1045.576,1035.89,1067.2389999999998,-24.117,-41.091,-0.872
MAR '18,70.27,64.94,1.51,2,0,0.22,2.733,4.03,148280,PTEN,MAR '18,-241.89349112426035,2.3021349373191957,0.28436252157494357,398.9120730821135,-0.169,6015.724,2081.183,3934.541,17.75743,0,1118.836,3934.541,809.164,866.62,-34.417,149.965,-116.427
MAR '18,70.27,64.94,1.51,2,0,0.22,2.733,4.03,148280,VNOM,MAR '18,109.32432432432434,5.193061197241323,0.2722491840979421,1003.5412335412329,0.37,1130.049,242.994,887.055,7.78924,1,240.5,887.055,62.393,21.450999999999997,42.896,49.212,-149.869
MAR '18,70.27,64.94,1.51,2,0,0.22,2.733,4.03,148280,WFRD,MAR '18,-218.49462365591398,-0.02979277810596181,-8.67706013363029,,-0.186,9334,10232,-942,-1364.08897,153,7639,-898,1423,1655,-245,-185,0
DEC '17,66.87,60.42,1.3,2.9,0.2,0.15,2.953,4.17,147521,APA,DEC '17,106.25,1.7902210268009187,0.9650779206006143,642.8125000000005,0.328,21922,13131,7416,19.46687,550,7934,8791,1640,1263,456,668,-793
DEC '17,66.87,60.42,1.3,2.9,0.2,0.15,2.953,4.17,147521,BKR,DEC '17,-148.06153846153845,1.4223325722139706,0.21736526946107784,263.8532544378698,-0.325,56500,18090,14277,33.83175,2037,6312,38410,5799,6516,31,-214,-244
DEC '17,66.87,60.42,1.3,2.9,0.2,0.15,2.953,4.17,147521,CHRD,DEC '17,334.6153846153846,2.7761667678478403,0.5969998113035171,,0.104,6838.2,3324.621,3375.691,12.53527,0,2097.606,3513.579,404.469,343.901,124.617,209.139,-271.805
DEC '17,66.87,60.42,1.3,2.9,0.2,0.15,2.953,4.17,147521,EXE,DEC '17,-42.08937198067633,-0.07289169555265909,-26.809139784946236,,-0.828,12425,12797,-496,-478.10659,52,9921,-372,2569,2268,332,472,-586
DEC '17,66.87,60.42,1.3,2.9,0.2,0.15,2.953,4.17,147521,FANG,DEC '17,24.228791773778923,0.7042827114099778,0.2646751360732331,423.15866563041817,1.556,7872.202,2290.465,5254.86,53.52964,0,1477.347,5581.737,399.194,196.67600000000002,114.559,250.607,-367.557
DEC '17,66.87,60.42,1.3,2.9,0.2,0.15,2.953,4.17,147521,GPRE,DEC '17,-89.07657657657657,1.7246033085348023,1.2854808069974015,-104.33278582449852,-0.444,2906.892,1847.756,942.182,22.93281,594.103,767.396,1059.136,892.405,947.4159999999999,46.63,-45.534,-18.245
DEC '17,66.87,60.42,1.3,2.9,0.2,0.15,2.953,4.17,147521,PTEN,DEC '17,-359.3333333333333,2.1075445402419235,0.2176483423825227,-2238.923076923076,-0.105,5758.856,1776.363,3982.493,17.90235,0,866.783,3982.493,787.334,848.484,195.402,169.446,-283.723
DEC '17,66.87,60.42,1.3,2.9,0.2,0.15,2.953,4.17,147521,VNOM,DEC '17,70.0511073253833,5.123961998943307,0.10340209298966635,385.91791853802056,0.587,1013.037,99.129,913.908,8.02504,1,93.5,913.908,49.969,17.633,42.07,44.662,-42.946
DEC '17,66.87,60.42,1.3,2.9,0.2,0.15,2.953,4.17,147521,WFRD,DEC '17,-42.64940239043825,-0.047094527746755065,-13.46584938704028,,-1.004,9747,10318,-626,-909.23515,148,7541,-571,1490,1878,-1938,96,339
SEP '17,57.54,51.67,1.15,3.2,0.5,0.12,3.007,4.33,146999,APA,SEP '17,1302.5,2.2646549199465134,1.012653694640086,-104.00190114068442,0.032,21835,13458,7011,18.40457,550,7933,8377,1389,1413,63,554,-94
SEP '17,57.54,51.67,1.15,3.2,0.5,0.12,3.007,4.33,146999,BKR,SEP '17,118.31908831908832,1.1861755848334044,0.12217296004782305,469.0506715506714,0.351,54810,14662,14985,35.01168,1866,3039,40148,5301,5939,-134,-196,-3749
SEP '17,57.54,51.67,1.15,3.2,0.5,0.12,3.007,4.33,146999,CHRD,SEP '17,-3765.833333333333,3.64435189971621,0.7652450676688534,,-0.012,6391.212,3332.567,2942.682,12.40001,0,2340.613,3058.645,304.748,294.746,-41.214,88.876,-183.814
SEP '17,57.54,51.67,1.15,3.2,0.5,0.12,3.007,4.33,146999,EXE,SEP '17,521.0,-0.07187252641811108,-14.061079545454545,,0.08,11981,12685,-957,-579.91561,0,9899,-704,2005,1875,-18,331,-379
SEP '17,57.54,51.67,1.15,3.2,0.5,0.12,3.007,4.33,146999,FANG,SEP '17,34.390977443609025,0.9166422676294818,0.2249123408131185,154.82238563441572,1.33,7287.568,1701.445,4898.5,49.89951,0,1256.388,5586.123,301.253,170.502,73.024,243.587,-543.249
SEP '17,57.54,51.67,1.15,3.2,0.5,0.12,3.007,4.33,146999,GPRE,SEP '17,58.08803301237964,1.9359686284145916,1.2758102628862777,0.27529873465582766,0.727,2628.537,1614.144,897.911,21.81337,464.25,829.923,1014.393,900.562,909.0699999999999,34.394,-101.042,-11.674
SEP '17,57.54,51.67,1.15,3.2,0.5,0.12,3.007,4.33,146999,PTEN,SEP '17,-282.7857142857143,2.354029648049081,0.2066950313397354,529.0829493087558,-0.14,5472.975,1879.773,3593.202,16.81797,0,742.697,3593.202,684.989,744.8980000000001,-33.769,115.88,-140.906
SEP '17,57.54,51.67,1.15,3.2,0.5,0.12,3.007,4.33,146999,VNOM,SEP '17,31.020092735703244,5.024100411916155,0.04011606181170729,97.7345387563253,1.294,948.217,38.357,909.86,7.98949,1,35.5,909.86,42.211,16.834,26.607,32.61,-178.454
SEP '17,57.54,51.67,1.15,3.2,0.5,0.12,3.007,4.33,146999,WFRD,SEP '17,-187.68888888888887,0.02187175053919329,5.723265895953757,,-0.225,12013,10629,1328,1930.8011,391,7530,1384,1460,1753,-256,-243,-86
JUN '17,47.92,46.04,1.04,3.1,0.1,0.13,3.035,4.37,146588,APA,JUN '17,-212.85024154589374,2.432771631431233,1.025892316999395,-inf,-0.207,22602,14337,6899,18.11103,150,8329,8265,1346,1349,572,751,-436
JUN '17,47.92,46.04,1.04,3.1,0.1,0.13,3.035,4.37,146588,BKR,JUN '17,176.71378091872793,1.731068579184186,0.2429159602809397,-88.35689045936397,0.283,18675,6288,12307,28.88967,331,2678,12387,3015,3398,0,-43,-63
JUN '17,47.92,46.04,1.04,3.1,0.1,0.13,3.035,4.37,146588,CHRD,JUN '17,-798.5,3.819952734961776,0.7924755088812839,,-0.06,6261.721,3284.111,2977.61,12.54204,0,2359.683,2977.61,254.091,268.138,16.568,102.062,-154.375
JUN '17,47.92,46.04,1.04,3.1,0.1,0.13,3.035,4.37,146588,EXE,JUN '17,419.61904761904765,-0.07647093341729978,-14.404970760233919,,0.105,11920,12604,-938,-576.16663,3,9850,-684,2074,1908,486,-157,-603
JUN '17,47.92,46.04,1.04,3.1,0.1,0.13,3.035,4.37,146588,FANG,JUN '17,36.83573050719152,0.9911422517260967,0.21780392946081795,123.13286593570021,1.321,6783.809,1496.875,4817.624,49.09487,0,1151.515,5286.934,269.434,149.018,158.405,218.922,-395.997
JUN '17,47.92,46.04,1.04,3.1,0.1,0.13,3.035,4.37,146588,GPRE,JUN '17,-120.09708737864078,2.3475938112340997,1.0912785188608702,121.46182700794351,-0.412,2396.623,1405.656,874.369,21.0769,347.641,733.78,990.967,881.901,918.2600000000001,-16.366,43.266,-77.186
JUN '17,47.92,46.04,1.04,3.1,0.1,0.13,3.035,4.37,146588,PTEN,JUN '17,-201.6867469879518,2.9612891927096388,0.1972495462024881,486.9997061416397,-0.249,5404.056,1786.253,3617.803,16.95883,0,713.61,3617.803,579.186,693.5129999999999,-92.184,9.828,-543.408
JUN '17,47.92,46.04,1.04,3.1,0.1,0.13,3.035,4.37,146588,VNOM,JUN '17,48.417910447761194,6.913670056249937,0.11989832621936598,1188.9286898839116,1.005,771.28,83.197,688.083,7.03823,1,81.5,688.083,35.933,15.697000000000001,22.149,35.382,-114.1
JUN '17,47.92,46.04,1.04,3.1,0.1,0.13,3.035,4.37,146588,WFRD,JUN '17,-318.5350318471337,0.02330518321021904,5.045931758530184,,-0.157,12052,10528,1467,2145.87457,152,7538,1524,1363,1713,-171,-62,-36
MAR '17,52.83,50.6,0.79,1.4,0,-0.04,3.19,4.57,145976,APA,MAR '17,584.1463414634146,2.854003708417345,1.083599642081043,-506.0121174460153,0.082,22610,14787,6385,16.78344,150,8327,7823,1512,1303,213,455,-93
MAR '17,52.83,50.6,0.79,1.4,0,-0.04,3.19,4.57,145976,BKR,MAR '17,291.77914110429447,1.624613787013679,0.240458927575492,-655.6834631557178,0.163,18676,6125,12471,29.27465,134,2884,12551,3064,3362,0,-346,-67
MAR '17,52.83,50.6,0.79,1.4,0,-0.04,3.19,4.57,145976,CHRD,MAR '17,-773.0769230769231,4.040136038013459,0.7807344842040255,,-0.065,6189.628,3236.154,2953.474,12.4377,0,2305.879,2953.474,285.116,265.877,23.825,107.799,-104.766
MAR '17,52.83,50.6,0.79,1.4,0,-0.04,3.19,4.57,145976,EXE,MAR '17,-176.10294117647058,-0.06930004423484033,-7.916874480465503,,-0.272,11699,12902,-1459,-691.19725,15,9509,-1203,2421,2188,139,99,380
MAR '17,52.83,50.6,0.79,1.4,0,-0.04,3.19,4.57,145976,FANG,MAR '17,46.427203065134094,1.022439024390244,0.1925604734031103,80.50960069098397,1.044,6369.7,1250.342,4651.867,47.40625,0,985.786,5119.358,235.23,132.564,136.273,175.009,-1825.479
MAR '17,52.83,50.6,0.79,1.4,0,-0.04,3.19,4.57,145976,GPRE,MAR '17,-542.1111111111111,2.215212000192509,1.1612286803579004,1072.3076923076924,-0.09,2421.146,1452.497,851.612,22.02498,341.866,782.957,968.649,880.38,906.84,-3.597,-60.151,-21.375
MAR '17,52.83,50.6,0.79,1.4,0,-0.04,3.19,4.57,145976,PTEN,MAR '17,-114.77434679334917,3.019611225054774,0.22487299975315683,358.25992534781125,-0.421,4178.619,1517.01,2661.609,16.00206,0,598.524,2661.609,305.175,424.41399999999993,-63.539,5.557,-42.579
MAR '17,52.83,50.6,0.79,1.4,0,-0.04,3.19,4.57,145976,VNOM,MAR '17,173.72759856630822,6.8372957768730975,0.0014456758389979733,1106.0657108721618,0.279,692.59,0.872,691.718,7.08906,1,0,691.718,32.05,14.344,20.652,26.065,-8.579
MAR '17,52.83,50.6,0.79,1.4,0,-0.04,3.19,4.57,145976,WFRD,MAR '17,-151.055900621118,0.020317061953680823,4.458308693081017,,-0.322,12162,10471,1635,2394.04694,240,7299,1691,1386,1775,-448,-179,-279
DEC '16,56.82,53.72,0.54,2.1,0.3,0.12,3.724,4.77,145410,APA,DEC '16,-897.9661016949152,3.210685315871924,1.1126448756348484,-871.9380987472364,-0.059,22519,14840,6238,16.50115,0,8544,7679,1455,1433,-182,796,-298
DEC '16,56.82,53.72,0.54,2.1,0.3,0.12,3.724,4.77,145410,BKR,DEC '16,,,0.018646920228879166,,,21721,6866,14688,,239,38,14855,3516,3607,0,457,-126
DEC '16,56.82,53.72,0.54,2.1,0.3,0.12,3.724,4.77,145410,CHRD,DEC '16,-623.9772727272727,4.439604082074865,0.7858674713674291,,-0.088,6178.632,3255.475,2923.157,12.36822,0,2297.214,2923.157,217.991,225.49200000000002,-54.688,104.599,-858.657
DEC '16,56.82,53.72,0.54,2.1,0.3,0.12,3.724,4.77,145410,EXE,DEC '16,-173.70491803278688,-0.07338319087233887,-8.67913549459684,,-0.305,13028,14231,-1460,-721.9637,503,9938,-1203,2465,2334,-342,-254,-81
DEC '16,56.82,53.72,0.54,2.1,0.3,0.12,3.724,4.77,145410,FANG,DEC '16,61.59822419533851,1.353087269740507,0.2752194215850914,451.7203107658161,0.901,5349.68,1331.388,3697.462,41.01731,0,1105.912,4018.292,185.012,108.14099999999999,25.598,105.734,-328.202
DEC '16,56.82,53.72,0.54,2.1,0.3,0.12,3.724,4.77,145410,GPRE,DEC '16,121.1276595744681,2.5322333782430757,1.1324573040397634,-82.46989588048892,0.47,2625.476,1646.285,862.507,22.48213,326.282,782.61,979.191,946.432,920.691,18.682,28.285,-283.064
DEC '16,56.82,53.72,0.54,2.1,0.3,0.12,3.724,4.77,145410,PTEN,DEC '16,-97.46575342465755,3.7495693462824784,0.266122921265571,507.00935194942025,-0.584,3804.606,1555.882,2248.724,15.18041,0,598.437,2248.724,246.887,381.685,-78.122,52.328,-35.783
DEC '16,56.82,53.72,0.54,2.1,0.3,0.12,3.724,4.77,145410,VNOM,DEC '16,292.10526315789474,8.893845939358393,0.22175660433146316,947.7192982456137,0.19,670.549,122.651,547.898,6.24027,1,120.5,547.898,27.923,12.113,16.254,22.073,-67.935
DEC '16,56.82,53.72,0.54,2.1,0.3,0.12,3.724,4.77,145410,WFRD,DEC '16,-134.37209302325581,0.019572754280251917,3.6663442940038684,,-0.43,12664,10596,2012,2952.06281,179,7403,2068,1406,1821,-549,136,-33
SEP '16,49.06,48.24,0.4,3.5,0.3,0.13,2.906,4.9,144961,APA,SEP '16,-1735.0,3.2564405907812,1.0972449364699963,1181.452380952381,-0.032,23149,15200,6469,17.04929,1,8721,7949,1439,1486,-574,651,-396
SEP '16,49.06,48.24,0.4,3.5,0.3,0.13,2.906,4.9,144961,BKR,SEP '16,,1.3349941736649658,0.22829946362468836,,,19491,6254,13159,31.10875,127,2895,13237,3024,3244,0,-3673,-257
SEP '16,49.06,48.24,0.4,3.5,0.3,0.13,2.906,4.9,144961,CHRD,SEP '16,-330.1724137931035,4.359843000118388,0.8902908644341538,,-0.174,5398.261,3010.757,2387.504,13.17708,0,2125.573,2387.504,177.311,210.844,-33.942,32.018,-96.758
SEP '16,49.06,48.24,0.4,3.5,0.3,0.13,2.906,4.9,144961,EXE,SEP '16,1586.2857142857142,-0.05094463249801968,-10.38412017167382,,0.035,12523,13455,-1191,-1089.81059,656,9022,-932,2143,2321,-1155,376,-480
SEP '16,49.06,48.24,0.4,3.5,0.3,0.13,2.906,4.9,144961,FANG,SEP '16,106.58627087198515,1.7833534432690281,0.17557714452993425,176.21549304966388,0.539,3525.68,690.385,2514.869,32.21459,0,497.813,2835.295,142.131,98.97800000000001,-2.23,104.565,-801.664
SEP '16,49.06,48.24,0.4,3.5,0.3,0.13,2.906,4.9,144961,GPRE,SEP '16,297.4,2.683194083620201,0.9564730166259469,844.6159999999994,0.2,2176.958,1211.419,849.833,22.16761,242.33,681.182,965.539,814.948,805.1699999999998,7.928,50.942,-240.515
SEP '16,49.06,48.24,0.4,3.5,0.3,0.13,2.906,4.9,144961,PTEN,SEP '16,-104.22297297297298,3.9321904276336754,0.26390608770780927,1129.3980343980352,-0.592,3908.873,1584.747,2324.126,15.691,0,613.351,2324.126,206.133,350.27200000000005,-84.143,70.779,-22.488
SEP '16,49.06,48.24,0.4,3.5,0.3,0.13,2.906,4.9,144961,VNOM,SEP '16,478.75000000000006,9.186532176048816,0.10107835120265027,1146.7732558139535,0.12,605.369,56.29,549.079,6.25372,1,54.5,549.079,19.992,10.556000000000001,10.202,16.553,-126.467
SEP '16,49.06,48.24,0.4,3.5,0.3,0.13,2.906,4.9,144961,WFRD,SEP '16,-72.27923627684964,0.016191173443145898,3.1439362148552243,,-0.838,12635,10252,2324,3740.92713,555,6937,2383,1356,1921,-1780,-106,-48
